titles,category
그런데 키움에선 김혜성이 가는게 좋나요 남는게 좋나요 ,KIWOOM
김혜성은  천만불정도로    억만 안겨주겠지만 안우진은 다르죠,KIWOOM
키움은 계속 메이저 가는 선수가 끊이지않고 나오네요   ,KIWOOM
     안우진만남,KIWOOM
내년 엘지 승수가 늘어나는 이유,KIWOOM
뉴스보는데 왜 우리 응원가들이 왜나오죠    ,KIWOOM
키움팬분들께,KIWOOM
최근 트레이드 중 가장 망한건  ,KIWOOM
문성현도 타팀에서 퇴직금 주면 좋겠는데,KIWOOM
송성문은 어떻게 스텝업 한건가요 ,KIWOOM
후라도 키움타선 상대 하네요 ,KIWOOM
섭타 타령하는분들은 꼭 이건 생각안하시더라구요,KIWOOM
키움 두 용타가 성공 한다면   ,KIWOOM
최원태 트레이드는 윈원이죠 ,KIWOOM
최근   년간 우리팀 나가서 잘된 선수누가있나요 ,KIWOOM
혹시나 장재영 다시 투수 할 가능성은 없을까요 ,KIWOOM
솔직히    혹시나하고 원태마킹 넥센니폼 찾아봣었다 ,KIWOOM
대인배 코스프레하면서 외국인 보류권 푸는 거 왜 이리 꼴보기 싫죠 ,KIWOOM
키움팬은 진짜 씁쓸하겠네요,KIWOOM
키움 선발로테이션 예상,KIWOOM
최원태 진짜 궁금한 점,KIWOOM
송성문 내년     등급일까여  등급일까여  ,KIWOOM
키움이 후라도 못 잡은 이유가 나왔네요 ,KIWOOM
타자 윤모씨가  루에 나갔습니다    ,KIWOOM
나간 선수들 잘되니 좋네요 ,KIWOOM
맷 채프먼   김하성의 부상 재활 기간동안 기꺼이 유격수로 뛰겠다,KIWOOM
최원태는 좋은 투수임,KIWOOM
후라도 사용설명서 있나여  ,KIWOOM
후라도 최원태 둘다 돈 잘 받아서 다행이네요,KIWOOM
포스팅 김혜성 인기 상상이상이라네요,KIWOOM
키움 후라도 미계약 및  용타에 대한 추측,KIWOOM
의외로 내년 시즌 기대가 되네요 ,KIWOOM
이번 비시즌엔 진짜 히어로즈 해체를 원하는 사람들이 많아졌나봅니다,KIWOOM
키움은 진짜 미스테리네요,KIWOOM
히어로즈 공식 창단 전에 나왔던 임시 유니폼      ,KIWOOM
이장석 퇴출못시키나요 ,KIWOOM
내년 키움이 만약 탈꼴을 한다면,KIWOOM
방출자와 신인으로만 구단 운영하려는 키움,KIWOOM
키움 베스트 라인업이 어떻게 될까요 ,KIWOOM
키움단장아    이학주도 데려오자 ,KIWOOM
한화와 와일드카드에서 붙는다면 선발은 ,KIWOOM
안우진 구위만 보면 메이저에서도 상위권인가요 ,KIWOOM
안우진 제구 좋은 선수 아닙니다,KIWOOM
    안우진은 어떨까요 ,KIWOOM
키움 장필준 합성    ,KIWOOM
김태진 축하합니다,KIWOOM
리빌딩  탱킹인데 왜 폐지줍냐고 하시는분들 리빌딩  탱킹이 오히려 싼 폐지들 많이줍습니다  ,KIWOOM
필준이는 키움에서 에이스가 된다 ,KIWOOM
김혜성 미국가면은,KIWOOM
장필준은 결혼을 엄청 늦게하네요,KIWOOM
히어로즈 통산     순위,KIWOOM
나이만 많으면 다 베테랑임  ,KIWOOM
 공식  장필준  키움 히어로즈와 연봉      만원 계약,KIWOOM
장필준 영입    ,KIWOOM
푸이그 신체나이   살이네요,KIWOOM
혹시 이원석선수 근황아시는분잇나요   ,KIWOOM
후라도랑 하트는 메이저계약 기다려보는거 같네요,KIWOOM
미계약    명단    ,KIWOOM
김혜성도  억불 계약해서 키움한테    억 또줬으면 좋겠네요,KIWOOM
키움 출신에 속는 흑우를 찾아서,KIWOOM
김혜성 메이저가면 김선생이 미국가서도 플랜카드 걸까요 ,KIWOOM
김혜성 포스팅 일정,KIWOOM
 용타 불가능론이 정답인지 망상인지는,KIWOOM
정현우 내년에 바로 쓸까요 ,KIWOOM
키움팬분들 공감하실지 모르겠지만,KIWOOM
최원태는 걍 자기가 못 한거죠,KIWOOM
키움 다마스짤 원본사진    ,KIWOOM
정현우와 정우주의 시작점 ,KIWOOM
김윤하는 올해 신인인데도 투표잘했네요,KIWOOM
후라도 에이전트가 ,KIWOOM
제가 키움팬이 다됐다고 느꼈던 시기,KIWOOM
후라도 놓친건 이해가 안되지만 로젠버그는 괜찮아보이네요,KIWOOM
김혜성    무응찰되면 타구단으로 트레이드될까요 ,KIWOOM
키움과   의 외국인선수 영입 차이점 ,KIWOOM
투구수    구 던지고 슬라이더       나오는 안우진    ,KIWOOM
최원태가 투심 봉인한 이유가 뭐에요 ,KIWOOM
안우진 강속구 모음    ,KIWOOM
키움팬의 셀캡에 대한 생각,KIWOOM
정세영 배짱 좋네요 ,KIWOOM
후라도  헤이수스 타팀가는거 너무 어이가 없는데 저만 그런가요 ,KIWOOM
근데 후라도 잡았으면 후라도한테 못할짓임,KIWOOM
용투 둘다 재계약 안한게 돈이 부족한게 맞는건가요 ,KIWOOM
아 내년에도 욕심나네  ,KIWOOM
아무리 생각해도 보라스가 착각한듯,KIWOOM
근데 가을야구 보너스도 총액포함인가요 ,KIWOOM
    년 키움한정 신인왕,KIWOOM
최원태 고척에서 싸인  삼성이 아니였네,KIWOOM
최원태 이러다 키움 오는 거는 아니겠죠 ,KIWOOM
송성문은 후루꾸일까요  ,KIWOOM
송성문의 스텝업,KIWOOM
최원태 잘 팔아놓고 그다음엔 영 장사 못하네요,KIWOOM
근데 키움 거상 모드를 포기했나요    헤이수스 후라도 보류권으로 트레이드 했어도 되었는데 ,KIWOOM
이정후가 메이저에서   살까지 뛰고 말년에 키움복귀해서  년 뛰고 은퇴해도 영구결번 줘야하나요 ,KIWOOM
내년에 후라도  헤이수스 매치업 보는겁니까   ,KIWOOM
우리 원태 보낼때 말많았자나요 ,KIWOOM
키움이 윈나우를 기다리는지 아닌지는 송성문 보면 알듯 ,KIWOOM
       로 본 최원태 이주형  인 트레이드 손익계산표,KIWOOM
 용타로 고추가루 뿌려야할  순위팀,KIWOOM
우리가 미안했다 수스야       ,KIWOOM
키움 말머리인데 다른팀 팬들이 와서 타팀팬인데 키움 정털릴듯    이런글만 있네요   ,KIWOOM
이정후는 크보 씹어먹고 간편인가요 ,KIWOOM
서건창 데려오는거 어떤가요 ,KIWOOM
근데 키움은 용병 보류권,KIWOOM
근데 후라도는 왜 딴데 간건지,KIWOOM
키움이 용병없이 겜을 하는게 어떻냐 하는데,KIWOOM
키움은 용병없이 게임하는건 어떤가요,KIWOOM
그런데 키움이 후라도 안 잡고 로젠버그 잡은 결정이 아예 어처구니가 없는 것도 아니에요 ,KIWOOM
도대체 키움이 돈이 아무리 없어도 그렇지 후라도를 까나요 ,KIWOOM
후라도 놓은 이유,KIWOOM
만약 샌프에 하성 정후 혜성 다 모이면,KIWOOM
 용타로 고추가루 뿌려할  순위팀 ,KIWOOM
후라도 재계약 안한 이유 추측,KIWOOM
용병 보류권 푼게 대외적으로 이미지가 좋아진다는데,KIWOOM
애초에 용병들이 키움을 기피할 이유가 없죠,KIWOOM
후라도 올해 금액이 생각보다 높지 않았던건,KIWOOM
후라도 재계약 안한게 아쉬운거지  보류권은 괜찮음 ,KIWOOM
후라도 헤이수스는 그냥 키움이 매너플한건가요 ,KIWOOM
김건희 트레이드 하고싶네요,KIWOOM
앞으로 키움은 용병 영입 때 불리한 소문이 돌지 않으려나요 ,KIWOOM
키움은 왜 후라도랑 헤이수스를 풀어 줬죠 ,KIWOOM
용병이 잘하니 풀어버리는,KIWOOM
만약에 말야,KIWOOM
그니까 키움아 돈도 제대로 썼어야지,KIWOOM
     포스팅 준비 위해   출국  김혜성   년    억 계약 전망  주루 수비 타격 어린 나이 강점 ,KIWOOM
키움이 후라도 포기한 이유가,KIWOOM
이형종 연봉   ,KIWOOM
    김하성은  급이 맞나요 ,KIWOOM
근데 키움은 후라도 보유권을 왜 못가진거에요   ,KIWOOM
남은 스토브리그 행보,KIWOOM
 용타로 어느팀에게 고추가루를 집중적으로 뿌려야 할까요 ,KIWOOM
후라도는 땅볼런가요 뜽공런가요,KIWOOM
후라도 헤이수스 도슨 합쳐서,KIWOOM
만약 후라도가 삼성 가면 역대급 뻘짓인걸로,KIWOOM
라도를못지키고 경쟁팀에  ,KIWOOM
키움팬님들 혹시 올해 후라도가 에이스였나요 ,KIWOOM
용타 두명 고집하느라 후라도 놓치고 그 후라도가,KIWOOM
박정훈 기대되네여  ,KIWOOM
김혜성 주력툴   점 가능할까요 ,KIWOOM
유격수 트레이드,KIWOOM
키움팬분들 키스성문은  루수가 맞지 않나요 ,KIWOOM
김혜성 강정호급까지 할수 있을까요 ,KIWOOM
김혜성 출국    ,KIWOOM
김혜성   출국,KIWOOM
김혜성 미국행    ,KIWOOM
내년 라인업 예상,KIWOOM
김혜성의 미국 등록명은 어떻게될지,KIWOOM
로젠버그는 평타는 충분하겠어요,KIWOOM
후라도 헤이수스는 왜 보류로 못 안  묶나요 ,KIWOOM
김혜성 다음주 출국,KIWOOM
로젠버그가 후라도보다 실력이 낫다고 본건가,KIWOOM
후라도  헤이수스 다 원정 성적이 구리네요,KIWOOM
이형종  원종현 계약 왜했는지도 이해 안되신다는 분들은 그냥 키움은    참전하지말란이야기인데,KIWOOM
키움은 꼴찌못할까봐 후라도 헤이수스푼거 아닐까요 ,KIWOOM
키움 정찬헌 계약은 다시 생각해도 이해가 안가네요,KIWOOM
    이정후가 그렇게 벌어줬는데 왜 돈이 없어요 ,KIWOOM
키움 어린이들 폭설때문에 귀국이 늦어지네요,KIWOOM
로젠버그 이적료  원    ,KIWOOM
 년간       넘긴 후라도는 버리고 김재현은  년   억,KIWOOM
키움 구단주는 팬들을 대놓고 호구로 보고 있죠,KIWOOM
김혜성까지 해외가면  팀 타선 너무 약하지않나요,KIWOOM
고형욱은 돈이 있었어도 후라도는 크게 잡을생각 없었을껍니다,KIWOOM
후라도는 왜 빨리 안데려가는걸까요 ,KIWOOM
이해할 수 없는 행보 키움  ,KIWOOM
이용규는 은퇴식한다면 어느팀에서 하나요 ,KIWOOM
키움은 어차피 내년에도 윈나우는 아니죠,KIWOOM
키움은 돈  억이 없어서 에이스 놔준건가요  ,KIWOOM
키움은 헤이수스랑 후라도 아주괜찮은데 왜 놔주는건가요 ,KIWOOM
엥 후라도 헤이수스 미국간다길래 못 잡은 줄 알았는데,KIWOOM
키움이 안우진 이후로 팔아먹을 선수가 없다구요 ,KIWOOM
키움은 결국 망하지 않을까요,KIWOOM
그냥 구단 판단이 매우 아쉽습니다,KIWOOM
키움 프런트는 엘지 프런트와 다르네요,KIWOOM
키움의 행보는 딱 두마디로 요약됩니다,KIWOOM
    에서 이장석 같은애 정지 못내리나요  ,KIWOOM
이 와중에 또 슬픈건   후라도야   ,KIWOOM
후라도 다른     팀 가면 돈 많은 친구한테 여친 뺏기는 건가,KIWOOM
키움이 재정적으로 어려운데 왜 매각 안 함 ,KIWOOM
돈없다면서 노인정 계약한건 뭐냐,KIWOOM
우와   이게 뭔일이래    이런 날이 또 올까   ,KIWOOM
후라도는 내후년 연봉때매 포기한거임,KIWOOM
키움은 잘하는 용병 다 버릴거면 팀을 왜 굴리는건가요  ,KIWOOM
뭐 헤이수스는 바꿔도 그려러니 하는데 후라도도 내친건 이해가 안가긴하네요   ,KIWOOM
후라도 안올것 같은데    만 받고 올리가 메이저 스플리트나 일본 가겠죠,KIWOOM
키움구단 만약 매각된다면 질문,KIWOOM
삼표형이 현자였네요,KIWOOM
용병을 이렇게 계약했었으면,KIWOOM
키움 해체해야 한다고 하면서,KIWOOM
후라도  헤이수스 보류권 풀었다고 선진구단이라던 사람 생각나네요,KIWOOM
후라도 본인은 진짜 환장하겠네요,KIWOOM
키움팬인데 너무 열받네요,KIWOOM
후라도는 막판에 부상 있었나요 ,KIWOOM
한때 화제였던 넥센 히어로즈 구단버스,KIWOOM
키움은 선수 사고파는 재미로 스토브리그 하는건가,KIWOOM
키움 히어로즈 구단주인 박세영이라는 분은 뭐하시는 분인가요 ,KIWOOM
근대 여기 썰쟁이분이랑    말 사실이면,KIWOOM
내일 당장 방출해도 하나도 안 아쉬운 김재현한테 줄 돈은 있고,KIWOOM
키움은 해체가 답이네요,KIWOOM
운영 이렇게 하면 팬들 떠난다는건 구단이 알고 있겠죠 ,KIWOOM
키움은 구단운영의 목적이 뭔가요 ,KIWOOM
갑자기 생각난 건데 몇 년 전만 해도 한 경기 용병  명만 출전 가능했었는데,KIWOOM
    구단주들 중 유일하게 정보가 잘 알려져 있지 않는 인물,KIWOOM
  시즌 노린다는것도 솔직히 언플같음,KIWOOM
이 거지같은 똥은 진짜 보법이 다르네요   ,KIWOOM
김재현 다년계약을 굳이 올겨울에 안해도되는거 아닌가요 ,KIWOOM
근데 키움도 좀 이상하긴 하네요,KIWOOM
키움은 이럴거면 시즌중에 후라도 트레이드가 낫지않았나요 ,KIWOOM
이정후 포스팅비로 김재현  최주환 다년계약만 한  ,KIWOOM
딴것보다 돈이 없음 이게너무 짜치네,KIWOOM
근데 키움은 왜 저 둘의 보류권을 푼거죠,KIWOOM
키움은 진짜 괜찮은 기업이 인수 좀 해줬으면 좋겠음,KIWOOM
키움이 후라도 뭔가 좋지않은 부분 체크한게 아닐지,KIWOOM
예전보다 더 심각한 상황이죠 이건,KIWOOM
돈이 없는팀이 김재현 최주환 다년에 루키캠프 대만이라니,KIWOOM
그럴거면 시즌중 틀드라도하지,KIWOOM
키움은 홍성은인가 한테    억 물어 줘야 하죠,KIWOOM
김재현 최주환 계약은 해주면서 후라도를 버린다라   ,KIWOOM
제가 키움팬이면 진짜 정신상태 마비올듯,KIWOOM
키움은 진짜 대기업에 팔렸으면 좋겠네요,KIWOOM
현시점 내년 라인업   ,KIWOOM
용병제도 너무 불합리하네요,KIWOOM
돈 없어서 용병도 보냈는데 김재현 다년계약은 왜   ,KIWOOM
키움 진짜 돈없어서 후라도를 놓친거  ,KIWOOM
헤수수나 후라도나    만불이면 둘다 잡을수있었지만 그럼 뭐하나요,KIWOOM
그럼 키움 후라도 왜 놔준거에요 ,KIWOOM
헤이수스 사용법,KIWOOM
헤이수스는   승 투수급 아닌가요 ,KIWOOM
키움은 헤이수스랑 후라도 싸트까지 시도했네요,KIWOOM
여기 김혜성 너무 저평가 하는거 아닌가요 ,KIWOOM
김혜성이 아무리 적게받고가도,KIWOOM
김혜성  년     만불 예상합니다,KIWOOM
로젠버그는 얼핏 보면 보급형 허프 같은데,KIWOOM
김건희 머리크기 논란,KIWOOM
상식적으로 카디네스가 태업을 왜 하나요,KIWOOM
선발 한자리 낙점받은 분위기의 정현우 반면 한화 정우주는 ,KIWOOM
상무 공식 이닝   이닝이면 사실상    이닝 이상아닌가요 ,KIWOOM
김혜성   로 나왔다면,KIWOOM
내년 키움 타선 어떻게 생각하세요 ,KIWOOM
김하성예전 미국첨갔을때 수비로 마차도한테 뭐라 한소리 들었다고 말하던데,KIWOOM
도파민좀 터트리게 트레이드좀 해봐,KIWOOM
용타 명인 키움의   시즌의 실험은 ,KIWOOM
푸이그 다시 복귀한다길래 갑자기 생각난   ,KIWOOM
예상한대로 용타  명이네요,KIWOOM
  이정후가 미 놈인 이유,KIWOOM
이정후 김혜성에 대한 코멘트 누구일지 ,KIWOOM
카데나스 언플 기자 문제있네요,KIWOOM
김하성  미국에서 야구하니 한국지도자들 코칭이 얼마나 구식인지 알겠다   ,KIWOOM
 푸이그 카디네스 파격 영입  키움  미래 생각한 큰 그림  어린 투수들에게 기회와 경험 준다 ,KIWOOM
키움의 컨셉,KIWOOM
케니 로젠버그는 안정적인 투수인듯 ,KIWOOM
최원태 계약 오피셜,KIWOOM
한국인 선수가 오타니급 실력 가졌는데 안우진 수준 학폭 과거 있으면,KIWOOM
 카데나스는 부상 완쾌한건가요,KIWOOM
카데나스 싼값에 계약한거 미심쩍네요,KIWOOM
새벽에 키움팬 감성터지는 사진,KIWOOM
근데 키움 왜 돈이 없어요  ,KIWOOM
 벤클 가자    빈볼 던져야    매 타석 야유하자   카데나스 키움행에 삼성팬들  격앙 ,KIWOOM
  브룸바도 대단했네요 우르크가    ,KIWOOM
     재정상태가 안좋다는 말이 있다,KIWOOM
후라도 관련해서 정리해보자면,KIWOOM
그냥 어쩌면 지금이 제일 실험하기는 좋다고 판단한듯요,KIWOOM
후라도 인스타,KIWOOM
키움 용타 푸이그 카데나스 확정인가요 ,KIWOOM
     시즌 키움 투수들은 좀 더 고평가 해줘야죠,KIWOOM
히어로즈 이정후 김혜성 김하성 복귀 하는 날이 올까요,KIWOOM
키움 도슨은 복귀 예정이 언제쯤이길래,KIWOOM
김하성이 샌프란시스코 가면,KIWOOM
푸이그가 전한     복귀 비하인드  여러 팀과 협상하고 있었는데  갑자기 키움이    ,KIWOOM
안우진 외모도 구자욱에 비견될만하지 않나요  ,KIWOOM
키움 외국인 투수 로젠버그,KIWOOM
내년은 결국 롱릴리프가 관건일듯,KIWOOM
갠적으로 용병으로 오면 좋겠다고 생각했던 선수,KIWOOM
로젠버그도 분유값 벌러 온듯,KIWOOM
푸이그가 키움으로 복귀하면서   ,KIWOOM
푸이그 복귀 이정후 반응   ,KIWOOM
추재현 선수 왜 어깨가 좋나요    ,KIWOOM
 진짜 저 몰래 외인 뽑았다고요   김혜성의 깜놀  그럼 저도    가야죠 ,KIWOOM
    시즌 예상 라인업,KIWOOM
너무하네  ,KIWOOM
생각해보니,KIWOOM
내년 키움 라인업 이렇게 가나요 ,KIWOOM
키움팬들에게 전하는 기쁜소식,KIWOOM
