Title,Category
보상 선수 목록 건네주면서 오타로 김영현을 박영현으로 표기해,DOOSAN
아니    보상선수 영현이임 ,DOOSAN
어제 쥐찬규 왜 안냄 ,DOOSAN
김영현    던지고   월 상무입대 예정,DOOSAN
실시간 버스 사고 짤,DOOSAN
함창모 드르렁     ,DOOSAN
     곰들의모임,DOOSAN
구창모급 선수 소식    ,DOOSAN
강백호 풀릴 가능성 없냐,DOOSAN
오늘 토토나 할까나,DOOSAN
쥐 너네 함덕주    좀    ,DOOSAN
어떻게 사람 이름이 김낙태          ,DOOSAN
아차차     김영현이 아니라 박영현으로 잘못 표기     ,DOOSAN
삼  이승엽 가을야구만 가도 재계약,DOOSAN
콱 김영현 괜찮음 긁어볼만함,DOOSAN
두산     허경민 보상선수로 투수 김영현 지명 오피셜 ,DOOSAN
광탈하는 거 돡에 이득임  ,DOOSAN
김영현 오피셜  박영현아니라   아깝노,DOOSAN
김영영 오피셜 뜸         ,DOOSAN
콱  짭영현 잘써라,DOOSAN
콱  영현이 잘써라,DOOSAN
진지하게 다음 국대 감독은 이분밖에 없음,DOOSAN
픽    ,DOOSAN
최원태  년   억이면 싼거 아님 ,DOOSAN
보상선수 주권이다,DOOSAN
  보  두산 허경민 보상 선수로 좌완 투수 소형준 선택 ,DOOSAN
이새끼    왜 욕먹은거임        ,DOOSAN
오늘 보상선수  시에 발표,DOOSAN
국대 김태형이 감독이었으면 총력전으로 최소 파이널감,DOOSAN
이쯤되면 과학    ,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
넷플릭스 꼴데 조롱    ,DOOSAN
푸이그 키움가면 도슨어케됨 ,DOOSAN
해담 센세 근황     ,DOOSAN
보상선수  시로 미뤄짐   아직명단 오류땜어크럼,DOOSAN
보상 누구 예상 ,DOOSAN
어제  그  언급금지 공연 갔다온 후 기,DOOSAN
이영하가 나온게 패인이였음 ,DOOSAN
쓱 범갤 그냥 개 걸레시궁창됐네   관리안됨 ,DOOSAN
오재일 뽑는거도 나쁘지는 안치안음  잠실에서   개 깠는데   냐 ,DOOSAN
저 병신 어그로 뒤지게 못끌면 개추      ,DOOSAN
자랑스러운   세기 두전드,DOOSAN
갤주 영상 올라왔다   ,DOOSAN
육청명 보상선수 떴다 기사보고 와라    ,DOOSAN
기사떴다 육청명이래 진짜 개꿀이내    ,DOOSAN
실시간 잠실 오재일 떴다,DOOSAN
김택연 이병헌 최지강 최승용 군대 보내,DOOSAN
       ,DOOSAN
개야구 얼마나 처못하면 대만한테 조롱당하냐,DOOSAN
이런 거물들 오는게 관중증가도 한몫하는게 아닐까 싶음,DOOSAN
박찬호     감독 계약    ,DOOSAN
    오늘  시,DOOSAN
좆중일 같은 새끼도 왕조한거 보면,DOOSAN
보상선수 왜 안뜨냐,DOOSAN
류중일 덕분에 투마카세 재평가받네,DOOSAN
일본인들   김도영 평가    ,DOOSAN
류중일 보니까 확실이 이승엽이 투수교체는 잘 함,DOOSAN
    박찬호주니어 영입    ,DOOSAN
망천 찬빈주니어 영입    ,DOOSAN
보상선수 이분이래 나름 선빵쳤도 투수 뽑는다했는대 나왔노,DOOSAN
제러드 반반이라는 뜻은,DOOSAN
오늘 도공전 득점 몇점 낼것같아 ,DOOSAN
보니까 마갤 전타갤화 될듯,DOOSAN
역대     최고의 경기  위가 이 경기인데 다 인정하냐 ,DOOSAN
진심 양의지 영결하려면 여기서 우승 한번정도는 더해야,DOOSAN
일본 고졸 투수들이    키로를 던지는 이유,DOOSAN
어제 최승용 좆판 때문에 점수 내준거임,DOOSAN
요한복음  장  절   절 ,DOOSAN
뭐니볼 피셜    ,DOOSAN
제러드 무조건 잡아야지 뭔 반반이야 시바,DOOSAN
곽빈이랑 짤녀들이랑 어울릴듯 하지 않냐,DOOSAN
한화 이글스 신구장 전경   ,DOOSAN
콜 어빈 얘 오타니 킬러임     ,DOOSAN
아니 마갤 완장 도배 걸리고 매크로 도배까지 없어진거 뭐냐 ,DOOSAN
홍  느그는 갤러리 망했음 ,DOOSAN
역대 국제대회에서 만난 일본선수중에서 누가 제일 무서웠음 ,DOOSAN
김택연 혹사,DOOSAN
이승엽은 이딴 쓰레기 선수들로 가을야구 보낸거냐,DOOSAN
한일전에서 역대 선발승리 기록한 한국인투수 명단    ,DOOSAN
류중일  슈퍼라운드 진출 포기할 상황은 아니다  경기는 모르는 거다 ,DOOSAN
머니볼  하주석 영입 관심 없고 싼가격에 투수있으면 구매한다,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
머니볼  두산 류지혁에 관심없다,DOOSAN
  개구단 영구결번 선수 명단인데 다 공감가냐 ,DOOSAN
김택연 신인왕 못받으면 우냐 ,DOOSAN
이때 만   세에 김광현 일본 상대로 이 정도면 엄청 대단한거냐 ,DOOSAN
보상선수 떴다 선수 안받고   억원 보상 으로 받는대   지금 구단 그지,DOOSAN
안우진도 무죄를 받았어야 했었음   ,DOOSAN
 일본 선발도 비슷할 듯 ,DOOSAN
관중일 아가리질     ,DOOSAN
꼴     진짜 진지하게,DOOSAN
승엽이형 경질각임 ,DOOSAN
 조 순위     ,DOOSAN
솔직히 광탈하는게 이 팀에는 이득 아님   ,DOOSAN
오늘의 워스트 선수는 누구 ,DOOSAN
류중일  이영하 선수 투수교체 미스가 패인의 요인 ,DOOSAN
팀에서도  선발 못쓰는놈을 왼손이라고 일본전 선발   ,DOOSAN
   선발 안우진 구창모면 이렇게까지  패는 아닐 거 같은데 진지하게,DOOSAN
근데 국대전에서 팀 응원가는 왜부르는거냐 ,DOOSAN
돡 오늘 이새끼 있었으면 이겼다    ,DOOSAN
일본  군한테 쳐발리는 한국은 진짜뭘까,DOOSAN
요즘 부산은 상권이 광안이로 다 갔더라 서면 가지마셈,DOOSAN
홍어 선수들 오늘 한일전 성적         ,DOOSAN
김휘집 담배 걸려서 분위기 씹창난거 다들모르나보네,DOOSAN
두산 갤 비웠네           ,DOOSAN
김택연 맛 갔네,DOOSAN
  개구단 슬슬 이분 그리우면 개추   ,DOOSAN
투마카세는 통평       ,DOOSAN
투마카세는 대구평균,DOOSAN
이게 맞냐,DOOSAN
김택연 구위 구속 다 맛 갔네  ,DOOSAN
김인피니티 념 가능 ,DOOSAN
오  루 커버  잘하네,DOOSAN
쓱 시라카와 너네팀 좋아하는듯,DOOSAN
서현이가 싼 똥치워줘서 고맙다,DOOSAN
택연 오늘은 위기상황 진압,DOOSAN
오늘은 홈런 안 맞았노,DOOSAN
이새끼들 푼동 욕 왜했누  ,DOOSAN
쥐 니넨 진짜 안되겠다,DOOSAN
 개구단  원조 친일팀    ,DOOSAN
야 너네 내일 대만에 트럭 박냐    ,DOOSAN
위험한데 초구에 저기까지 날라가네,DOOSAN
    탈출   ,DOOSAN
방 빼야겠다   ,DOOSAN
쥐    또 단두대,DOOSAN
쓱 김택연 화이팅,DOOSAN
일본 축구 미토마 말고 빅리그 뛰는 애 있냐 ,DOOSAN
돡 이팀이 준 점수  점빼면 우리가 이기고있는건데,DOOSAN
우리팀이 이기고 있어서 기쁜 돡붕이는 개추 ,DOOSAN
좌좀 아가리 꼬매고 싶노       ,DOOSAN
한일전 오늘도 이형님 사무치게 그리우면 개추    ,DOOSAN
국대베어스는 김경문 김태형있을때였제,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
류중일은 걍 클린스만이랑 평행이론 급인데,DOOSAN
난 한  월쯤부터 김택연 구위 떨어졌다고 봄,DOOSAN
실시간 관중석 누나    ,DOOSAN
나만 오늘 일본이 이겨서 좋냐 ,DOOSAN
한신에서 제일 잘치는 애가 모리시타임 ,DOOSAN
어제 부터 김도영만 찬양하던 해설 캐스터,DOOSAN
인정해라 이걸보고도 슈동님이 졸장이냐 ,DOOSAN
범 두,DOOSAN
이영하 홈런 하나만 맞아줘라,DOOSAN
범 두 십새들아 니넨 닥치고 있어라      ,DOOSAN
이대형 저   은 자꾸 그려집니다         ,DOOSAN
시발 학폭새끼 때문에 도규 욕먹네,DOOSAN
   어제 갸택연 도와줬잖아 쌤쌤하자,DOOSAN
이영하 왜 욕먹는거냐 까놓고,DOOSAN
이영하도 갈겠네,DOOSAN
콱  사사구로 만루 만든 투수  감독 잘못이지 이영하 잘못 아니라고 생각,DOOSAN
영하 이제 영점 잡았다   ,DOOSAN
쥐 아까는 왜 이렇게 못던졌냐 ,DOOSAN
쥐 니넨 오늘 지면 주말내내 털릴각오해라,DOOSAN
갑자기 잘던지네,DOOSAN
개쓰레기 똥 구단,DOOSAN
방금왔는데 누가 지랄중이냐 ,DOOSAN
명장         ,DOOSAN
개쓰레기매수구단,DOOSAN
이주형은 대표팀 될 실력이 아닌데 ,DOOSAN
올려라 씨발      ,DOOSAN
        혼자 긁혀서 지랄해대네  ,DOOSAN
류중일 이승엽 둘 섞으면 딱이겠네,DOOSAN
동돡여대  ,DOOSAN
매국두산 해체해,DOOSAN
개죶똥산 해체해       페미,DOOSAN
어제도  실점 오늘도  실점   ,DOOSAN
솔직히 류중일 잘못임,DOOSAN
동덕두 씨발련들 존나민폐네      ,DOOSAN
  오늘  실점 또 다너네냐  에효,DOOSAN
최승용 방어율  점대 이영하 방어율      국대 뽑은새끼가,DOOSAN
도대체 이영하를뭘믿고올림    ,DOOSAN
오늘 실점 다 매국두가 안거임 ,DOOSAN
  개 구단  삽질하는 새끼 팀갤 터는거 개꿀잼이면 개추     ,DOOSAN
근데 우리 동덕베어스 별명 어울리긴 함     ,DOOSAN
   어제는 백투백   오늘은  실점   매국두   ,DOOSAN
양심적으로 칩성은 갤털러오지마라,DOOSAN
      승용아 영하야 그거다,DOOSAN
까려고 온 딴팀새끼들아,DOOSAN
  개 구단 화력체크  이분 너무 불쌍하면 개추   ,DOOSAN
이영하 언제부터 망함 ,DOOSAN
이영하,DOOSAN
곽도규 쌓은 폭탄 우리가 대신 해체해줬다   ,DOOSAN
근데 우리     는 언제나옴 ,DOOSAN
동덕베어스  실점은       ,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
두산은 잘못 없다 국대 뽑은새키가 이상한거지,DOOSAN
꼴 야 근데 이영하,DOOSAN
이영하도 필승조로 쓸 정도면 우리나라 야구수준이 참   ,DOOSAN
근데 정철원이었음 진작 아웃잡고 마운드에서 염병쇼했을듯,DOOSAN
박영현 까진 아니였어도 정해영 조병현 김서현이 나와야지,DOOSAN
곽도규 주자쌓고 류중일이 방치한건데,DOOSAN
좆영하 무자책,DOOSAN
패전투수 곽도규,DOOSAN
븅신 쓰레기 페미 두        ,DOOSAN
범 두 전셩기   좆크보 암흑기,DOOSAN
그래도 추가실점 막았다     ,DOOSAN
이영하 한국에서도 개털리는 새끼가 국대      ,DOOSAN
개죶같은 벌레구단   ,DOOSAN
동 돡 여 대,DOOSAN
최승용 이영하는 죄가없다,DOOSAN
공 진짜 좆구리네 시이발 ,DOOSAN
개영하    ,DOOSAN
두산이 말아먹었나요 ,DOOSAN
주자쌓고 개영하 올리면 무조건 팩질하다 쳐맞는데,DOOSAN
그걸 쳐맞네 병신이  아웃만들어줬으면 다해준건데,DOOSAN
김재호  현역은퇴 소식 듣고 왔다    ,DOOSAN
왜 냈냐는    국대라는 새끼가,DOOSAN
가을야구  득점          ,DOOSAN
념    ,DOOSAN
돡  다른건 몰라도 홍어들은 낄끼빠빠좀,DOOSAN
 개구단 화력체크,DOOSAN
갸  어휴 병신 범 죄두,DOOSAN
친일두   ,DOOSAN
꼴  씹영하 우리 동희 결승타 내놔,DOOSAN
   두산  실점 실화냐,DOOSAN
타  이딴 놈들 데리고 가을야구간 이승엽,DOOSAN
범 두는 유서깊은 친일기업임   ,DOOSAN
최초 와카 피업셋 병신팀,DOOSAN
아씨바  아웃만 쳐막지,DOOSAN
배트 끝에 걸쳤는데 방향이 좋았노,DOOSAN
혼자 다말아쳐먹노    ,DOOSAN
최승용 이영하    실점,DOOSAN
아니 근데 이영하 최승용이 왜 국대임 ,DOOSAN
친일두 매국두 범 두,DOOSAN
꼴  하여간 학폭러 새끼 도움이 안돼요,DOOSAN
꼴  여기서 더 쳐 맞기만해라 진짜,DOOSAN
동덕두            ,DOOSAN
친일두 레게노다 레게노,DOOSAN
곽도규가쏘아올린만루다씨발,DOOSAN
대황본에 대줘서 내심 기쁘면 개추     ,DOOSAN
저딴선수들 데리고 승짱 왜 욕먹냐,DOOSAN
개씹창두      ,DOOSAN
쥐  우리가 캐리해도 범이가 다 말아먹노    ,DOOSAN
칩 갤비워,DOOSAN
전범기업 시발련들아,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
매국두      ,DOOSAN
매국두     ,DOOSAN
쥐 한마음 한뜻으로 해도 힘든데 친일두까지 있어서,DOOSAN
씨발 쟤를 왜내보내,DOOSAN
실점은 범평    ,DOOSAN
두산이 말아먹고 쥐가 멱살잡아 올리고,DOOSAN
쥐  매국두     ,DOOSAN
병신들아 ,DOOSAN
이영하가 어케 뽑힌거 ,DOOSAN
개영하를 지금 쳐쓰고앉았네,DOOSAN
감독이 돌이야 왜 영하냐,DOOSAN
  친일베어스 그럴줄 알았다,DOOSAN
아니 씨발 직구좋은새끼가 왜 베팅볼을 던지냐 씨발아,DOOSAN
두산에서도 못던지는 이영하 최승용 국대 웃기네,DOOSAN
범평,DOOSAN
꼴     뭐하냐 병신들아 존나 못던지네,DOOSAN
잠실 주인은 엘지가 맞다,DOOSAN
개범  두    ,DOOSAN
범   새기들     대단하다그냥,DOOSAN
칩  애미애비뒤진 버러지들 코드걸고 튀는거봐,DOOSAN
우린 언제까지 털려야 하는가,DOOSAN
매국두 시발련들   ,DOOSAN
갤비워       친일범평 씨발,DOOSAN
경기를 다 느그들이 망치네     ,DOOSAN
역시 친일은 범평       ,DOOSAN
아니 류중일 씨발 박영현을 왜 안 넣냐고,DOOSAN
진짜 니들이랑 조선족들은 좆같다,DOOSAN
갤비워 이씨발련들아    ,DOOSAN
매국두     ,DOOSAN
꼴  얘넨 진짜 하는게없네,DOOSAN
이영하 한국에서도 개털리는새끼가 어케 국대인거임 ,DOOSAN
쥐  존나게 치고 막아놓으면 뭐함 ,DOOSAN
개씨발      첨듣는 새끼 국대나왔다더니    ,DOOSAN
  갤비워   ,DOOSAN
쥐새키들 덕분에 이기는 꼴은 못본다,DOOSAN
쥐 아니 이병신들은 선발부터 모하는거야   ,DOOSAN
동덕베어슼        ,DOOSAN
친일위안부 모집 기업 두산,DOOSAN
이승요프   나이스 ,DOOSAN
친일두는 어쩔 수 없네      ,DOOSAN
이영하 나오면 끝이라고 했다       곽도규잘못이 더크지만    ,DOOSAN
  민폐다 애미병신들    ,DOOSAN
이영하 잘못아니다 이영하는 하던대로 했잖아 ,DOOSAN
앰터미진넘들     ,DOOSAN
쥐  이씨발년들이 다말아먹네     ,DOOSAN
표정부터 존나 자신없더만 여지없노                  ,DOOSAN
나가 미칀련들아    ,DOOSAN
꼴  갤 비워,DOOSAN
시발 범갤점령,DOOSAN
친일은 범평     ,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
니미럴,DOOSAN
겆  이런 씹놈들,DOOSAN
갤비워 새끼들아,DOOSAN
갤비워 씨발    ,DOOSAN
친일 베어스                     ,DOOSAN
갤비워씨발냔들아    ,DOOSAN
꼴  아이시발,DOOSAN
꼴  방빼라,DOOSAN
쥐 폭탄터졋네 시방      ,DOOSAN
한가운데 꼬라박네        ,DOOSAN
하   ,DOOSAN
꼴  뭐하냐,DOOSAN
씨발   ,DOOSAN
한가운데 개쫄렸다,DOOSAN
제발 영하야     ,DOOSAN
여기노 오늘은,DOOSAN
쥐 방미리빼라,DOOSAN
갤비울준비 됐으면 개추    ,DOOSAN
공포영하 입갤      ,DOOSAN
직관  이영하 폭투     ,DOOSAN
비상 비상  상          ,DOOSAN
폭탄처리반 여기임    ,DOOSAN
마키슈고면 이영하정도는 가볍게 누르지,DOOSAN
초구부터 지랄났노   ,DOOSAN
칩 만루런                     ,DOOSAN
니네 은근 매국팀같노,DOOSAN
쥐 초구팩    ,DOOSAN
돌중일 진짜 저기서 이영하 올리는꼴봐라,DOOSAN
타 이영하 깡은 있자너,DOOSAN
연습 한일전 범 두투수가 다망친거 같음 개추,DOOSAN
꼴  제구 존나 불안하다,DOOSAN
겆  니네 은근,DOOSAN
시발 왜 이영하고,DOOSAN
오캡추,DOOSAN
착석    ,DOOSAN
초구 만리런각아니노    ,DOOSAN
폭탄돌리기 당첨      ,DOOSAN
오캡추,DOOSAN
오캡추,DOOSAN
갸 영하야 제발,DOOSAN
이영하 만리런 맞을거 같으면 개추  ,DOOSAN
꼴  갤비울 준비해라   ,DOOSAN
오캡추,DOOSAN
오캡추,DOOSAN
칰 참 이영하가 왠말이냐 참 어처구니가 없다,DOOSAN
오캡추,DOOSAN
타  이승엽은 국대감독하면 좋아죽을듯,DOOSAN
좌투 이승엽이 더 나을거 같으면 개추  ,DOOSAN
꼴      폭탄 너네한테 갔노,DOOSAN
방빼라,DOOSAN
    년 가장 기억에 남는 인터넷 이슈는 ,DOOSAN
신승엽이면 진작에 투마카세로 막았음,DOOSAN
만리런 각 아님     ,DOOSAN
돡  진작 말했다  우리까지 오게하지말라고,DOOSAN
개시발 이영하가 누군데       ,DOOSAN
폭탄돌리기,DOOSAN
   그니까 누가 전상현말고 이영하 데려가래 ,DOOSAN
  응 겜터지면 영하 탓,DOOSAN
아니 시발련들 여기서 뜨빔 관중일 시발련아     ,DOOSAN
겆  못막기만해바라   ,DOOSAN
 돡갤공지  이미 갤 비울 준비 끝났습니다,DOOSAN
쓱 어쩌겠냐 이렇게된거,DOOSAN
   막아보던가       ,DOOSAN
쥐    비우공살것도없이 갤이 이미 빈집이노    ,DOOSAN
이영하가 어케 국대임  평자  점대아니냐 ,DOOSAN
관중일 시발아  승   패 이렇게 복수하는거냐,DOOSAN
   왜 영하냐,DOOSAN
쥐   폭탄을 전라국에서 여기로,DOOSAN
유두빔   ,DOOSAN
만루에 넘기냐       ,DOOSAN
꼴  못막으면 디진다,DOOSAN
좆됐네 절대못막을꺼같은데 이영하    ,DOOSAN
꼴  이승엽이 더 나을 거 같으면 개추   ,DOOSAN
연습  갤비워 십새기들앜        ,DOOSAN
용큐군 미안    좆영하임,DOOSAN
오늘의욕받이네,DOOSAN
갤 이미 비워짐   ,DOOSAN
  영하야 미안하다 그렇게됐다,DOOSAN
쥐  단두대 올라가라    ,DOOSAN
꼴  잘해라 십새들아,DOOSAN
  폭탄 받아라  ,DOOSAN
야 씨 폭탄이 우리한테 왔노 ,DOOSAN
친일두 불안한데,DOOSAN
    처형대 오픈,DOOSAN
쥐     느그 처형대 입갤   ,DOOSAN
쥐 이영하다   ,DOOSAN
폭탄받아라                       ,DOOSAN
이영하 출격 ,DOOSAN
아니 와하필 이시점에,DOOSAN
갸 폭탄 잘받아라 딥 ,DOOSAN
갤비우자   ,DOOSAN
참치 그동안 볼배합 잘 하더니,DOOSAN
근데 양현종 해설 잘했었음     ,DOOSAN
도규야 함 막아봐바,DOOSAN
